idz,MINE_ID,CURRENT_MINE_NAME,COAL_METAL_IND,CURRENT_MINE_TYPE,CURRENT_MINE_STATUS,CURRENT_STATUS_DT,CURRENT_CONTROLLER_ID,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_ID,CURRENT_OPERATOR_NAME,STATE,BOM_STATE_CD,FIPS_CNTY_CD,FIPS_CNTY_NM,CONG_DIST_CD,COMPANY_TYPE,CURRENT_CONTROLLER_BEGIN_DT,DISTRICT,OFFICE_CD,OFFICE_NAME,ASSESS_CTRL_NO,PRIMARY_SIC_CD,PRIMARY_SIC,PRIMARY_SIC_CD_1,PRIMARY_SIC_CD_SFX,SECONDARY_SIC_CD,SECONDARY_SIC,SECONDARY_SIC_CD_1,SECONDARY_SIC_CD_SFX,PRIMARY_CANVASS_CD,PRIMARY_CANVASS,SECONDARY_CANVASS_CD,SECONDARY_CANVASS,CURRENT_103I,CURRENT_103I_DT,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,LONGITUDE,LATITUDE,AVG_MINE_HEIGHT,MINE_GAS_CATEGORY_CD,METHANE_LIBERATION,NO_PRODUCING_PITS,NO_NONPRODUCING_PITS,NO_TAILING_PONDS,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS,MINERS_REP_IND,SAFETY_COMMITTEE_IND,MILES_FROM_OFFICE,DIRECTIONS_TO_MINE,NEAREST_TOWN,lon
84356,5001941,Valdez Creek Mine,M,Surface,Abandoned,10/10/2010,95653,Valerie D  Koch; Doug A  Koch,113005,KM4 Group ,AK,50,68,Denali,,Partnership,06/12/2010,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,Y,2,0,0,0,0,0,N,148.888333,63.393055,,,,,,0,N,N,N,N,N,0,"From Cantwell - Denali Hwy 55 mi, cross wooden bridge at mile 79.5, 1/4 mile take trail to left, go 11.5 mi (Satellite phone# is 881631667414)",Cantwell,-148.888333
83500,5000304,Olive Creek Mine,M,Surface,Intermittent,02/29/2012,103693,Robert  Mau; Jacob D  Eisel,122090,Buckeye Land and Minerals Inc,AK,50,90,Fairbanks North Star,,Corporation,03/02/2012,M7,M7861,Anchorage AK Field Office,328810,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,8,1,0,12,N,154.493062,63.588753,,,,,,0,N,N,N,N,N,0,"Drive North towards Livengood, turn L on Olive Creek, go towards mine site.",Livengood,-154.493062
83970,5001549,Middle Fork Mine,M,Surface,Intermittent,05/09/2013,M34310,Russell D  Hoffman,L34310,Hoffman Mining,AK,50,240,Southeast Fairbanks,1,Other,06/01/1988,M7,M7861,Anchorage AK Field Office,5.00155E+11,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,7,0,0,0,2,N,154.493055,63.588888,,,,,,0,N,N,N,N,N,0,72 miles North of Gulkana airport at Ruby Gulch - Middle Fork airstrip - then 4 miles E.,Copper Center,-154.493055
84013,5001592,Ketchem Creek,M,Surface,Intermittent,05/09/2013,M36287,Fred  Wilkinson,L36287,Miller Creek Mining,AK,50,290,Yukon-Koyukuk,1,Other,09/01/1989,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,0,0,0,1,N,154.493055,63.588888,,,,,,0,N,N,N,N,N,0,"Steese Hwy to Central (130 mi), turn right at the restaraunt, follow road approx 4.6 mi, turn R on Ketchem Crek (dirt road).  Approx 4 mi to end, mine on left.",Central,-154.493055
84024,5001603,Taiga Mining - Hog River,M,Surface,Intermittent,10/18/1990,M38976,Jerome  Birch,L38976,"Taiga Mining Company, Inc.",AK,50,290,Yukon-Koyukuk,1,Corporation,06/01/1990,M7,M7861,Anchorage AK Field Office,335048,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,7,12,2,0,20,N,154.493055,63.588888,,,,,,0,N,N,N,N,N,0,"From Fairbanks, use charter aircraft from Wright flying service or Warbelow's Air Service to reach mine.  Runway is called Hogatza or Hog River.",Hughes,-154.493055
84089,5001670,R & M Mining,M,Surface,Abandoned,07/21/2011,M13559,Roger  Moore; Walter  Largent,L17775,R & M Mining,AK,50,90,Fairbanks North Star,1,Other,08/01/2000,M7,M7861,Anchorage AK Field Office,196798,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,0,N,154.493055,63.588888,,,,,,0,N,N,N,N,N,0,"From Fairbanks, take the Parks Hwy south approximately 5 miles to the Ester turn off.  Turn right onto Old Nenana Hwy, travel approx 0.5 miles to Ester Creek Dr.  Turn right on dirt road, travel straight approx 1 mile to large blue shop building on left.",Ester,-154.493055
84096,5001677,#7 Below Discovery,M,Surface,Temporarily Idled,11/12/2011,M13761,Kenneth A  Lee; Winona Jo  Lee,L18040,Kenwin Enterprises,AK,50,170,Matanuska-Susitna,1,Sole Proprietor,11/01/2000,M7,M7861,Anchorage AK Field Office,74777,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,3,0,0,0,2,N,154.493055,63.588888,,,,,,2,N,N,N,N,N,0,"120 miles morth of Anchorage on Parks Highway, turn left at Petersville sign, turn right at Road House follow jeep road to Cache Creek - mine is on right.",Petersville,-154.493055
84072,5001652,Dome Creek/Seattle Creek,M,Surface,Temporarily Idled,10/01/2013,M03432,James L  Thurman,L04261,Earth Movers of Fairbanks Inc,AK,50,90,Fairbanks North Star,1,Corporation,05/01/1999,M7,M7861,Anchorage AK Field Office,308083,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,0,0,0,3,N,154.493056,63.588889,,,,,,0,N,N,N,N,N,0,"6 mile Elliot, 1st right after hilltop cafe",Fairbanks,-154.493056
84377,5001962,Caldwell #8,M,Surface,Abandoned,10/11/2012,104133,Raymond L  Caldwell,122630,Tenas Lake Mining LLC,AK,50,261,Valdez-Cordova,,Other,04/26/2012,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,0,N,148.489722,63.795,,,,,,0,N,N,N,N,N,0,"From Cantwell travel the Denali highway to milepost 79, cross the Susitna river bridge and turn left onto dirt road.  Travel approximately 12 miles to airport intersection marked by wind sock and stary to the left, travel approximatelly 1-1/12miles.",Denali,-148.489722
84381,5001966,Lucky Wish Mine,M,Surface,Abandoned,10/11/2012,103521,William  Nelson,121833,Gold Rush Mining,AK,50,170,Matanuska-Susitna,,Sole Proprietor,10/21/2011,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,0,N,148.489722,63.795,,,,,,0,N,N,N,N,N,0,"Denali Hwy to Mile 56.  Go down Valdez Creek to White Creek, the camp is 3 or 4 miles up White Creek",Denali,-148.489722
84254,5001837,placer mine,M,Surface,Intermittent,07/24/2006,M38351,George  Seuffert,L38351,seuffert mining,AK,50,90,Fairbanks North Star,,Sole Proprietor,07/24/2006,M7,M7861,Anchorage AK Field Office,303965,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,Y,2,7,8,1,0,2,N,142.265277,64.055,,,,,,0,N,N,N,N,N,0,mile 74 steese hwy then take road to north for 1.5 miles to faith creek ,Fairbanks,-142.265277
83814,5001386,Glacier Mining LLC,M,Surface,Intermittent,05/09/2013,107943,Gregory D  Walters; Robert D  Kingsley,126814,Glacier Mining LLC,AK,50,290,Yukon-Koyukuk,,Other,06/01/2012,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,0,0,0,2,N,149.493611,64.200833,,,,,,0,N,N,N,N,N,0,65.4232/145.5599  Steese Hwy to Birch Creek,Circle,-149.493611
84062,5001642,Pogo Mine,M,Underground,Active,01/17/2006,87595,Sumitomo Metal Mining Co Ltd,L16072,Sumitomo Metal Mining Pogo LLC,AK,50,240,Southeast Fairbanks,1,Other,06/01/1998,M7,M7861,Anchorage AK Field Office,348897,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,7,12,2,2,350,N,146.111111,64.259722,,VI,,,,0,N,N,N,N,N,0,"Travel West from Delta Junction AK on the Richardson Hwy.  Turn North at Shaw Creek road, Mile marker 289.  Travel approximately 50 miles North East on the Pogo Mine Access to Pogo Mine.",Delta Junction,-146.111111
84178,5001759,Anderson & Sons Mining,M,Surface,Intermittent,01/09/2003,41469,Ralph  Anderson,51092,Anderson & Sons Mining,AK,50,180,Nome,,Sole Proprietor,01/07/2003,M7,M7861,Anchorage AK Field Office,336896,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,6,12,1,0,3,N,165.406389,64.501111,,,,,,0,N,N,N,N,N,0,5 miles ne of nome ak,Nome,-165.406389
84221,5001802,MS 1890,M,Surface,Abandoned,10/01/2009,M36001,Judy A  Martinson,53612,"Freedom Resources, LLC",AK,50,180,Nome,,Other,07/19/2004,M7,M7861,Anchorage AK Field Office,199024,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,Y,2,0,0,0,0,0,N,165.406388,64.501111,,,,,,0,N,N,N,N,N,0,east on dredge 5 road to dredge 5 the norht to ms 1890,Nome,-165.406388
84328,5001913,Broken Peck Mine,M,Surface,Intermittent,10/01/2013,87033,Jon  Peckenpaugh,102905,Peckenpaugh Mining Inc.,AK,50,180,Nome,,Corporation,07/27/2009,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,5,8,0,0,2,N,165.406389,64.501111,,,,,,0,N,N,N,N,N,0,"47 Miles North from Nome AK, Then 8 Miles East on Right-of-way across the Pilgrim River & Iron Creek to West Fork of Sherrette Creek, then South 2 Miles to mine office Satellite Phone # 881632512169",Nome,-165.406389
84340,5001925,Lost Nugget,M,Surface,Abandoned,10/10/2010,92273,Terry  Tuell,109045,"Niagara, Inc",AK,50,180,Nome,,Corporation,04/09/2010,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,0,N,165.406388,64.501111,,,,,,0,N,N,N,N,N,0,"North from Nome on Nome-Taylor Rd. to end of road, road passes through claims for last 1/2 mile.",Nome,-165.406388
84319,5001903,Old Camp Mine,M,Surface,Intermittent,12/11/2008,92493,Aspen/Westcord LLC; James R  Orr,109365,Q4M Production Company LLC,AK,50,290,Yukon-Koyukuk,,Other,04/17/2010,M7,M7861,Anchorage AK Field Office,328576,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,Y,2,7,10,1,1,8,N,147.67,64.51,,,,,,0,N,N,N,N,N,0,"DALTON HWY MP 195, EAST 50 YARDS ON BLM HEADQUARTERS ACCESS TO ROAD, THEN 50 YARDS NORTH TO STAGING AREA AND ACCESS TO 7 MILES OF MINE ACCESS ROAD.","Wiseman, AK",-147.67
83606,5001031,Maine Monroeville,M,Surface,Intermittent,09/19/2012,106261,Nome Gold Company,125073,Nome Gold Alaska Corporation,AK,50,180,Nome,1,Corporation,03/11/2011,M7,M7861,Anchorage AK Field Office,347026,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,7,12,2,0,16,N,165.408639,64.541517,,,,,,0,N,N,N,N,N,0,3 mile marker on the Nome Teller Highway North of town.,Nome,-165.408639
84263,5001846,Nome Anvil Creek Mine,M,Surface,Intermittent,07/10/2006,99983,Robert  MacDonald,128075,Ruby  Mining Corporation,AK,50,180,Nome,,Corporation,07/01/2013,M7,M7861,Anchorage AK Field Office,334482,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,7,10,1,0,5,N,165.395277,64.552222,,,,,,0,N,N,N,N,N,0,"From Nome, take the Nome - Teller Hwy noth to Glacier Rd.  Turn Right and approximately 3 miles.",Nome,-165.395277
84267,5001850,Nanuuq Gold Project,M,Surface,Intermittent,10/01/2013,106687,Bering Straits Native Corporation,L16502,Alaska Gold Company,AK,50,180,Nome,,Other,09/26/2006,M7,M7861,Anchorage AK Field Office,267992,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,7,8,1,0,3,N,165.395278,64.552222,,,,,,0,N,N,N,N,N,0,From the city of Nome go North on the Nome-Teller Highway to the Glacier Creek bypass road.  Turn left onto the the Glacier Creek bypass road and proceed for three miles.,Nome,-165.395278
84173,5001754,Magnet & Gold Creek,M,Surface,Intermittent,03/08/2005,41059,Richard L  Wright,50736,RTD Mining,AK,50,90,Fairbanks North Star,,Sole Proprietor,05/09/2002,M7,M7861,Anchorage AK Field Office,336325,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,Y,2,5,8,1,0,2,N,147.376242,64.765362,,,,,,0,N,N,N,N,N,0,north from fairbanks,North Pole,-147.376242
83971,5001550,Robert Cook,M,Surface,Intermittent,05/09/2013,103617,Robert C  Cook,121990,Robert Cook,AK,50,240,Southeast Fairbanks,1,Sole Proprietor,03/18/2012,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,4,0,0,0,2,N,147.353333,64.768888,,,,,,0,N,N,N,N,N,0,"Steese Hwy to Gold Dust Creek, go ~2mi to site.                                  ",Circle,-147.353333
84039,5001618,Nolan Creek Mine,M,Underground,Abandoned,12/08/2009,M03122,Silverado Gold Mines Ltd,L03898,Tri-Con Mining Inc,AK,50,90,Fairbanks North Star,1,Corporation,03/01/1994,M7,M7861,Anchorage AK Field Office,210131,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,0,0,0,0,0,N,147.631388,64.770277,,,,,,1,N,N,N,N,N,0,"13 miles n of coldfoot,ak",Wiseman,-147.631388
84179,5001760,Linda Creek,M,Underground,Abandoned,10/01/2012,41345,Thomas E  Hall,50988,Compass Mining Inc,AK,50,290,Yukon-Koyukuk,,Corporation,01/13/2003,M7,M7861,Anchorage AK Field Office,278103,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,0,0,0,0,0,N,147.631388,64.770277,,,,,,0,N,N,N,N,N,0,Fairbanks to Coldfoot and Wiseman.  MP 197 Dalton Highway.,Wiseman,-147.631388
83977,5001556,Fish Creek,M,Surface,Intermittent,02/29/2012,103033,Jerry  Sadler,121190,Airport Equipment Rentals Inc,AK,50,90,Fairbanks North Star,,Corporation,02/09/2012,M7,M7861,Anchorage AK Field Office,331707,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,8,2,0,8,N,147.735416,64.812207,,,,,,0,N,N,N,N,N,0,Steese Hwy 17 miles to Cleary summit.  Right on Fairbanks Creek Rd 17 miles to mine (end of road),Fox,-147.735416
84376,5001961,Jubilee Mine,M,Surface,Intermittent,02/29/2012,101093,William G  Clark; Tania S  Clark,119094,"Jubilee Mine, LLC",AK,50,290,Yukon-Koyukuk,,Other,06/10/2011,M7,M7861,Anchorage AK Field Office,329665,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,8,1,0,4,N,147.716389,64.837778,,,,,,0,N,N,N,N,N,0,"MM 132 Dalton Hwy, pull into Gobbler's Knob turnout, enter road through pipeline gate. Follow road approximately 7 miles to Prospect Creek. Cross creek and follow road approximately 1/4 mile. Road ends at mine camp. Nearest town is Coldfoot.",Coldfoot,-147.716389
84347,5001932,Little Squaw Creek ,M,Surface,Abandoned,06/27/2013,95333,William V  Schara,112586,Goldrich Mining Company,AK,50,290,Yukon-Koyukuk,,Corporation,06/01/2010,M7,M7861,Anchorage AK Field Office,266811,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,0,N,147.720833,64.838888,,,,,,0,N,N,N,N,N,0,"Access by air only during summer operating season.  Located 190 mi North of Fairbanks, AK and about 50 mi East of Coldfoot, AK at the Squaw Lake Airfield at Lat. 67deg 34' N and Long. 148deg 10'W",Coldfoot,-147.720833
84374,5001959,Marion Creek,M,Surface,Abandoned,10/11/2012,101447,Ralph D  Hamm,119411,Slisco Inc,AK,50,290,Yukon-Koyukuk,,Corporation,06/01/2011,M7,M7861,Anchorage AK Field Office,330058,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,0,N,147.720833,64.838888,,,,,,0,N,N,N,N,N,0,4 miles North of Coldfoot on the Dalton Highway to Marion Creek on right.,coldfoot,-147.720833
83879,5001452,Cripple Creek Mine,M,Surface,Intermittent,02/29/2012,101405,Robert T  Knappe Sr; Noel S  Tanner,119389,Northwest Gold LLC,AK,50,90,Fairbanks North Star,,Other,06/16/2011,M7,M7861,Anchorage AK Field Office,327811,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,7,12,2,0,55,N,148.018611,64.845555,,,,,,0,N,N,N,N,N,0,"MP 353.5 Parks Highway, South side of highway, Turn South on the first driveway east of DOT truck scales and follow driveway into Mining area.",Ester,-148.018611
84070,5001650,Cleary Creek at Chantanka,M,Surface,Intermittent,05/09/2013,M03432,James L  Thurman,L04261,Earth Movers Of Fairbanks,AK,50,90,Fairbanks North Star,1,Other,05/01/1999,M7,M7861,Anchorage AK Field Office,5.00165E+11,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,0,0,0,3,N,147.734166,64.845833,,,,,,0,N,N,N,N,N,0,"From Fairbanks, take the Steese Hwy North 15 1/2 miles from the fox scale, mine site on left.",Fairbanks,-147.734166
84271,5001854,R B Gravel Company,M,Surface,Intermittent,08/18/2006,M37465,Gerald  Hassel,L37465,R B Gravel Company,AK,50,90,Fairbanks North Star,,Sole Proprietor,08/12/2006,M7,M7861,Anchorage AK Field Office,332008,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,7,4,1,0,3,N,148.034605,64.851733,,,,,,0,N,N,N,N,N,0,6 miles South of Fairbanks to Ester.  Mine is located on Ready Bullion Creek.,Ester,-148.034605
84336,5001921,Gold King Creek,M,Surface,Intermittent,05/30/2010,91055,Philip K  Cannon; Noel A  Cannon,107627,Cannon Resources LLC,AK,50,90,Fairbanks North Star,,Other,01/30/2010,M7,M7861,Anchorage AK Field Office,334483,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,Y,2,6,8,1,0,8,N,148.203055,64.894722,,,,,,0,N,N,N,N,N,0,"45 Miles South of Fairbanks, North side of Alaska range:    Township 9S (Range 3W) Fairbanks Meridian.    Mine uses Ken Air as the charter service; when scheduling flights let pilot know expected duration/pickup times.  ",Nenana,-148.203055
83611,5001039,Kokomo Creek,M,Surface,Temporarily Idled,10/01/2013,M34928,John L.  McClain,L34928,Kokomo Mining,AK,50,90,Fairbanks North Star,,Sole Proprietor,01/01/1950,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,0,0,0,2,N,147.604722,64.901111,,,,,,0,N,N,N,N,N,0,Steese Highway to Fairbanks Creek Road to 7 mile.  Take Left at Kokomo Creek Trail.  Approximately 6 miles straight to mine on Kokomo Creek.,Fairbanks,-147.604722
84396,5001981,SK Sweepstakes,M,Surface,Temporarily Idled,10/01/2013,104617,Samuel Kelly  Thomas,123214,Kelly Thomas,AK,50,180,Nome,,Sole Proprietor,06/01/2012,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,7,0,0,0,1,N,161.156944,64.931944,,,,,,0,N,N,N,N,N,0,"From Nome, fly 120 miles east to the Granite Mountain landing strip (40 mi N of Koyuk) of the former military base.",Koyuk,-161.156944
84401,5001986,Fairbanks Excavation Mine,M,Surface,Temporarily Idled,01/08/2013,104893,Raymond  Young,123470,"Fairbanks Excavation, LLC",AK,50,90,Fairbanks North Star,,Other,06/27/2012,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,6,0,0,0,2,N,147.527714,64.948582,,,,,,0,N,N,N,N,N,0,Gilmore Trail to end of pavement.  Left on trail to Smallwood Creek.,Fairbanks,-147.527714
83978,5001557,Fox Mine,M,Surface,Intermittent,08/13/2001,M11441,Daniel J May,L15028,Polar Mining Inc,AK,50,90,Fairbanks North Star,1,Corporation,12/07/1996,M7,M7861,Anchorage AK Field Office,336894,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,6,9,1,0,5,N,147.6825,64.948888,,,,,,0,N,N,N,N,N,0,"New Steese Hwy, Goldstream rd, 1.4 miles to sign, turn left.",Fairbanks,-147.6825
84163,5001744,Tillicum Resources,M,Surface,Abandoned,10/01/2009,40849,Fred G  Cornelius,50476,Tillicum Resources,AK,50,90,Fairbanks North Star,,Partnership,05/02/2002,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,0,0,0,0,0,N,147.635277,64.995277,,,,,,1,N,N,N,N,N,0,"2 miles north of fo, ak.",Fox,-147.635277
84372,5001957,Wild Goose,M,Surface,Intermittent,05/09/2013,104533,Jason H  Dobson,123090,Billy M Dobson,AK,50,90,Fairbanks North Star,,Sole Proprietor,05/21/2012,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,2,N,150.633888,65.001111,,,,,,0,N,N,N,N,N,0,"From Elliott hwy turn toward Euraka go approx 5 miles, turn left, go 2.5 miles turn right, cross creek, go approx .5 mile.",Manley,-150.633888
84375,5001960,Dome Creek Operations,M,Surface,Abandoned,10/11/2012,101177,Jim  Holmes,119173,Rerun Productions,AK,50,90,Fairbanks North Star,,Sole Proprietor,07/07/2011,M7,M7861,Anchorage AK Field Office,,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,0,0,0,0,0,N,147.595277,65.008888,,,,,,0,N,N,N,N,N,0,"Mile post 10, Down the Elliot highway from Fox",Fairbanks,-147.595277
84098,5001679,Vault Mine,M,Surface,Intermittent,10/01/2012,M13842,Sam  Skidmore,L18128,Skidmore Mining Company,AK,50,90,Fairbanks North Star,1,Sole Proprietor,01/01/2001,M7,M7861,Anchorage AK Field Office,329876,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,2,8,1,0,2,N,147.659722,65.035,,,,,,0,N,N,N,N,N,0,"6 miles down Elliott hwy, turn left on Vault rd (also known as laska rd).  At pipeline gate, turn right and go 1 mile to surface site (turn left for portal).",Fox,-147.659722
83983,5001562,Fairbanks Creek Mine,M,Surface,Intermittent,10/01/2012,M37119,Paul  Manuel,L37119,Paul & Company,AK,50,90,Fairbanks North Star,1,Sole Proprietor,07/01/1988,M7,M7861,Anchorage AK Field Office,334481,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,8,1,0,2,N,147.305574,65.065677,,,,,,0,N,N,N,N,N,0,none,Fox,-147.305574
84037,5001616,Fort Knox Mine,M,Surface,Active,05/02/1995,M10062,Kinross Gold Corp,L33155,Fairbanks Gold Mining Inc,AK,50,90,Fairbanks North Star,1,Corporation,01/01/1950,M7,M7861,Anchorage AK Field Office,348329,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,7,12,2,0,467,N,146.521944,65.072777,,,,,,0,N,N,N,N,N,0,"25 miles ne of fairbanks, ak",Fairbanks,-146.521944
84035,5001614,Scabtron,M,Underground,Active,02/12/2014,M38257,Mark E  Miell,L38257,Scabtron,AK,50,90,Fairbanks North Star,1,Sole Proprietor,06/01/1993,M7,M7861,Anchorage AK Field Office,346789,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,7,8,1,0,2,N,147.549722,65.076667,,VI,,,,0,N,N,N,N,N,0,"From Fairbanks, go down the Steese Hwy for 22 miles.  Turn L under power line.",Fairbanks,-147.549722
84182,5001763,Last Mine,M,Surface,Intermittent,06/03/2003,M06173,Ronald Wayne  MacLaren,123330,Maccor Mining LLC,AK,50,90,Fairbanks North Star,,Other,06/12/2012,M7,M7861,Anchorage AK Field Office,300013,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,7,8,1,0,1,N,147.573611,65.097222,,,,,,0,N,N,N,N,N,0,Steese hwy from fairbanks to 22.5 mile left on steamboat road,Fairbanks,-147.573611
84288,5001871,Golden Summit Project,M,Surface,Abandoned,10/01/2009,70191,Steve  Manz; Michael P  Gross,83224,Freegold Recovery U.S.A.,AK,50,90,Fairbanks North Star,,Corporation,08/15/2007,M7,M7861,Anchorage AK Field Office,182215,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,0,0,0,0,0,N,147.573611,65.097222,,,,,,0,N,N,N,N,N,0,"Take Steese Highway North.  At mile 25, turn right into process plant site.",Chatanika,-147.573611
84394,5001979,Faith Creek Mine,M,Surface,Temporarily Idled,10/01/2012,104353,Ferrel Lee  Woods,122910,"D'log Mineral, Inc.",AK,50,90,Fairbanks North Star,,Corporation,05/10/2012,M7,M7861,Anchorage AK Field Office,303701,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,6,0,0,0,6,N,147.573611,65.097222,,,,,,0,N,N,N,N,N,0,"MM 69 Steese Hwy.  Camp is on the left, mine is on the right.",Circle,-147.573611
83992,5001571,Eagle Creek,M,Surface,Temporarily Idled,10/01/2013,83113,Clayton  Lapp,98565,L & L Mining Inc,AK,50,290,Yukon-Koyukuk,1,Corporation,02/24/2009,M7,M7861,Anchorage AK Field Office,303376,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,N,,6,0,0,0,3,N,145.191944,65.545556,,,,,,0,N,N,N,N,N,0,"104 mi Steese Hwy on R, .5 mi off rd.  Gate is locked, please walk in.",Central,-145.191944
84384,5001969,Golddust,M,Surface,Temporarily Idled,10/01/2013,103093,Robert Dale  Hare,121270,Hareventure Mining,AK,50,90,Fairbanks North Star,,Sole Proprietor,02/21/2012,M7,M7861,Anchorage AK Field Office,302506,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,5,0,0,0,1,N,145.412222,65.549722,,,,,,0,N,N,N,N,N,0,Mi. 100.5 steese hwy. Go right 4.5 miles up gold dust creek.,central,-145.412222
84391,5001976,Mastadon Creek,M,Surface,Intermittent,04/12/2012,103855,Doug  Baker,122311,"Landview Excavating, Inc",AK,50,90,Fairbanks North Star,,Corporation,04/11/2012,M7,M7861,Anchorage AK Field Office,335367,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,6,10,1,0,2,N,145.412351,65.549999,,,,,,0,N,N,N,N,N,0,Steese Highway to Old Miller House.  Right at Miller House.  First Left to Mastadon Creek,Central,-145.412351
84398,5001983,CCR Mine,M,Surface,Intermittent,05/09/2013,105793,Creighton E  Lapp; Charles  Tillian,124550,CCR Mining LLC,AK,50,90,Fairbanks North Star,,Other,06/15/2012,M7,M7861,Anchorage AK Field Office,303378,104100,Gold Ore,1041,0,,,,,8,Metal,,,,,N,,6,0,0,0,2,N,145.412222,65.55,,,,,,0,N,N,N,N,N,0,"Mile 115 Steese Hwy, turn right on Mammoth Creek Rd, proceed 1.5 miles to mine site.",Central,-145.412222
84282,5001865,Ketchum Creek Location; Alaska,M,Surface,Intermittent,01/01/2012,68411,Rick G  Sherlund,81284,Sherlund Mining LLC,AK,50,90,Fairbanks North Star,,Other,06/18/2007,M7,M7861,Anchorage AK Field Office,303966,104100,Gold Ore,1041,0,,,,,8,Metal,,,Never Had 103I Status,,Y,2,5,8,1,0,2,N,144.781388,65.575,,,,,,0,N,N,N,N,N,0,"Steese Highway to Central, go right toward Circle Hot Springs several miles to Ketchum Creek Road. I operate just below Fred Winkinson's operation on Ketchum Creek, a few miles up the road. ",Central,-144.781388
